case_id,dtype,optimizer,path,status,cli_optimizer,optimizer_key,optimizer_name,optimizer_class,optimizer_source,steps_completed,first_step_sec,median_step_sec,tok_sec,step_sec,compile_time_s,peak_memory_gb,active_memory_gb,cache_memory_gb,cache_hit,selected_schedule,proof_result,pass_fail_reason,cppmega_sha,tilelang_sha,mlx_sha,mlx_version,command,receipt_path,returncode,duration_s
bf16_adamw_path_b,bf16,adamw,path_b,ok,adamw,adamw,AdamW,cppmega_mlx.training.optimizers.AdamWFP32Moments,cppmega_mlx.training.optimizers.make_adamw,20,11.13875012495555,9.82046179100871,250.50321962723078,9.100456984532924,11.13875012495555,29.14189649373293,17.09050202742219,33.937971871346235,,"{""kernel_counts"": {""metal_kernel_fwd_v1"": 160}, ""op_kernel"": {""m2rnn"": ""metal_kernel_fwd_v1"", ""mamba3_mimo"": ""metal_kernel_fwd_v1""}, ""path_c_fusion"": {""default_allowed"": false, ""implementation_kind"": ""production"", ""missing_real_abi_inputs"": [], ""mode"": ""off"", ""production_fragments_complete"": true, ""production_schedule_id"": ""path_c_descriptor_chain_c44eddb18abd"", ""real_abi_contract_complete"": true, ""schedule_blockers"": [""selected_model_schedule_not_default"", ""production_schedule_not_compile_verified"", ""production_1b_matrix_profile_missing""], ""schedule_contract_status"": ""untrusted_production_schedule"", ""schedule_name"": ""local_gb10_quarter_path_c_10_12:descriptor_generated_fwd_bwd"", ""schedule_status"": ""descriptor_codegen_production_untrusted"", ""single_kernel_fused"": false, ""status"": ""off""}, ""path_counts"": {""path_b"": 160}}","{""fp8_path_c_route_status"": ""not_requested"", ""kernel_surface_available"": true, ""path"": ""path_b"", ""path_c_fusion"": {""default_allowed"": false, ""implementation_kind"": ""production"", ""missing_real_abi_inputs"": [], ""mode"": ""off"", ""production_fragments_complete"": true, ""production_schedule_id"": ""path_c_descriptor_chain_c44eddb18abd"", ""real_abi_contract_complete"": true, ""schedule_blockers"": [""selected_model_schedule_not_default"", ""production_schedule_not_compile_verified"", ""production_1b_matrix_profile_missing""], ""schedule_contract_status"": ""untrusted_production_schedule"", ""schedule_name"": ""local_gb10_quarter_path_c_10_12:descriptor_generated_fwd_bwd"", ""schedule_status"": ""descriptor_codegen_production_untrusted"", ""single_kernel_fused"": false, ""status"": ""off""}, ""path_c_requested"": false, ""proof_source"": ""per-kernel runtime dispatch log plus Path C fusion planner metadata; fused schedule native compile is a separate compile receipt"", ""runtime_uses_fused_train_block"": false}",ok,f222b75,7f0e39f6,d168ca5ca,0.32.0.dev20260514+d168ca5ca,/Volumes/external/sources/nanochat/.venv/bin/python scripts/m04_train_step.py --model-profile local_gb10_quarter --data-path data/parquet_samples/gb10/clang_semantic_4k_v10/val_00000.parquet --data-format parquet --token-key token_ids --steps 20 --batch-size 1 --seq-len 2048 --dtype bfloat16 --optimizer adamw --optimizer-quant-scheme dynamic_int8_v1 --lr 1e-4 --grad-checkpoint --output /Users/dave/sources/cppmega.mlx/reports/raw/cppmega_1b_path_matrix_20260520_full_path_c_bwd_cells/bf16_adamw_path_b.json --json,/Users/dave/sources/cppmega.mlx/reports/raw/cppmega_1b_path_matrix_20260520_full_path_c_bwd_cells/bf16_adamw_path_b.json,0,244.12252470798558
bf16_adamw_path_c_cold,bf16,adamw,path_c_cold,ok,adamw,adamw,AdamW,cppmega_mlx.training.optimizers.AdamWFP32Moments,cppmega_mlx.training.optimizers.make_adamw,20,23.64653604105115,3.340058875037357,586.6825659435914,3.339534837694373,23.64653604105115,33.747842989861965,17.090467929840088,0.0,False,"{""kernel_counts"": {""path_c_tilelang_dsl"": 120, ""path_c_tilelang_dsl_packed_post"": 40}, ""op_kernel"": {""m2rnn"": ""path_c_tilelang_dsl_packed_post"", ""mamba3_mimo"": ""path_c_tilelang_dsl""}, ""path_c_fusion"": {""default_allowed"": false, ""implementation_kind"": ""production"", ""missing_real_abi_inputs"": [], ""mode"": ""off"", ""production_fragments_complete"": true, ""production_schedule_id"": ""path_c_descriptor_chain_c44eddb18abd"", ""real_abi_contract_complete"": true, ""schedule_blockers"": [""selected_model_schedule_not_default"", ""production_schedule_not_compile_verified"", ""production_1b_matrix_profile_missing""], ""schedule_contract_status"": ""untrusted_production_schedule"", ""schedule_name"": ""local_gb10_quarter_path_c_10_12:descriptor_generated_fwd_bwd"", ""schedule_status"": ""descriptor_codegen_production_untrusted"", ""single_kernel_fused"": false, ""status"": ""off""}, ""path_counts"": {""path_c"": 160}}","{""fp8_path_c_route_status"": ""not_requested"", ""kernel_surface_available"": true, ""path"": ""path_c_cold"", ""path_c_fusion"": {""default_allowed"": false, ""implementation_kind"": ""production"", ""missing_real_abi_inputs"": [], ""mode"": ""off"", ""production_fragments_complete"": true, ""production_schedule_id"": ""path_c_descriptor_chain_c44eddb18abd"", ""real_abi_contract_complete"": true, ""schedule_blockers"": [""selected_model_schedule_not_default"", ""production_schedule_not_compile_verified"", ""production_1b_matrix_profile_missing""], ""schedule_contract_status"": ""untrusted_production_schedule"", ""schedule_name"": ""local_gb10_quarter_path_c_10_12:descriptor_generated_fwd_bwd"", ""schedule_status"": ""descriptor_codegen_production_untrusted"", ""single_kernel_fused"": false, ""status"": ""off""}, ""path_c_requested"": true, ""proof_source"": ""per-kernel runtime dispatch log plus Path C fusion planner metadata; fused schedule native compile is a separate compile receipt"", ""runtime_uses_fused_train_block"": false}",ok,f222b75,7f0e39f6,d168ca5ca,0.32.0.dev20260514+d168ca5ca,/Volumes/external/sources/nanochat/.venv/bin/python scripts/m04_train_step.py --model-profile local_gb10_quarter --data-path data/parquet_samples/gb10/clang_semantic_4k_v10/val_00000.parquet --data-format parquet --token-key token_ids --steps 20 --batch-size 1 --seq-len 2048 --dtype bfloat16 --optimizer adamw --optimizer-quant-scheme dynamic_int8_v1 --lr 1e-4 --grad-checkpoint --output /Users/dave/sources/cppmega.mlx/reports/raw/cppmega_1b_path_matrix_20260520_full_path_c_bwd_cells/bf16_adamw_path_c_cold.json --json,/Users/dave/sources/cppmega.mlx/reports/raw/cppmega_1b_path_matrix_20260520_full_path_c_bwd_cells/bf16_adamw_path_c_cold.json,0,143.01120566698955
bf16_adamw_path_c_warm,bf16,adamw,path_c_warm,ok,adamw,adamw,AdamW,cppmega_mlx.training.optimizers.AdamWFP32Moments,cppmega_mlx.training.optimizers.make_adamw,20,12.028962291020434,3.414237666002009,577.993400378903,3.4149886139447947,12.028962291020434,33.747842989861965,17.090467929840088,0.0,True,"{""kernel_counts"": {""path_c_tilelang_dsl"": 120, ""path_c_tilelang_dsl_packed_post"": 40}, ""op_kernel"": {""m2rnn"": ""path_c_tilelang_dsl_packed_post"", ""mamba3_mimo"": ""path_c_tilelang_dsl""}, ""path_c_fusion"": {""default_allowed"": false, ""implementation_kind"": ""production"", ""missing_real_abi_inputs"": [], ""mode"": ""off"", ""production_fragments_complete"": true, ""production_schedule_id"": ""path_c_descriptor_chain_c44eddb18abd"", ""real_abi_contract_complete"": true, ""schedule_blockers"": [""selected_model_schedule_not_default"", ""production_schedule_not_compile_verified"", ""production_1b_matrix_profile_missing""], ""schedule_contract_status"": ""untrusted_production_schedule"", ""schedule_name"": ""local_gb10_quarter_path_c_10_12:descriptor_generated_fwd_bwd"", ""schedule_status"": ""descriptor_codegen_production_untrusted"", ""single_kernel_fused"": false, ""status"": ""off""}, ""path_counts"": {""path_c"": 160}}","{""fp8_path_c_route_status"": ""not_requested"", ""kernel_surface_available"": true, ""path"": ""path_c_warm"", ""path_c_fusion"": {""default_allowed"": false, ""implementation_kind"": ""production"", ""missing_real_abi_inputs"": [], ""mode"": ""off"", ""production_fragments_complete"": true, ""production_schedule_id"": ""path_c_descriptor_chain_c44eddb18abd"", ""real_abi_contract_complete"": true, ""schedule_blockers"": [""selected_model_schedule_not_default"", ""production_schedule_not_compile_verified"", ""production_1b_matrix_profile_missing""], ""schedule_contract_status"": ""untrusted_production_schedule"", ""schedule_name"": ""local_gb10_quarter_path_c_10_12:descriptor_generated_fwd_bwd"", ""schedule_status"": ""descriptor_codegen_production_untrusted"", ""single_kernel_fused"": false, ""status"": ""off""}, ""path_c_requested"": true, ""proof_source"": ""per-kernel runtime dispatch log plus Path C fusion planner metadata; fused schedule native compile is a separate compile receipt"", ""runtime_uses_fused_train_block"": false}",ok,f222b75,7f0e39f6,d168ca5ca,0.32.0.dev20260514+d168ca5ca,/Volumes/external/sources/nanochat/.venv/bin/python scripts/m04_train_step.py --model-profile local_gb10_quarter --data-path data/parquet_samples/gb10/clang_semantic_4k_v10/val_00000.parquet --data-format parquet --token-key token_ids --steps 20 --batch-size 1 --seq-len 2048 --dtype bfloat16 --optimizer adamw --optimizer-quant-scheme dynamic_int8_v1 --lr 1e-4 --grad-checkpoint --output /Users/dave/sources/cppmega.mlx/reports/raw/cppmega_1b_path_matrix_20260520_full_path_c_bwd_cells/bf16_adamw_path_c_warm.json --json,/Users/dave/sources/cppmega.mlx/reports/raw/cppmega_1b_path_matrix_20260520_full_path_c_bwd_cells/bf16_adamw_path_c_warm.json,0,131.68300550000276
bf16_adam8bit_path_b,bf16,adam8bit,path_b,ok,adam8bit,adam8bit,Adam8bit,cppmega_mlx.training.optimizers_quantized.Adam8bit,cppmega_mlx.training.optimizers_quantized.make_adam8bit,20,2.1877384170074947,2.0254076249548234,1010.3352901071072,2.019186780833958,2.1877384170074947,21.04449677094817,6.897970430552959,31.872863112017512,,"{""kernel_counts"": {""metal_kernel_fwd_v1"": 160}, ""op_kernel"": {""m2rnn"": ""metal_kernel_fwd_v1"", ""mamba3_mimo"": ""metal_kernel_fwd_v1""}, ""path_c_fusion"": {""default_allowed"": false, ""implementation_kind"": ""production"", ""missing_real_abi_inputs"": [], ""mode"": ""off"", ""production_fragments_complete"": true, ""production_schedule_id"": ""path_c_descriptor_chain_c44eddb18abd"", ""real_abi_contract_complete"": true, ""schedule_blockers"": [""selected_model_schedule_not_default"", ""production_schedule_not_compile_verified"", ""production_1b_matrix_profile_missing""], ""schedule_contract_status"": ""untrusted_production_schedule"", ""schedule_name"": ""local_gb10_quarter_path_c_10_12:descriptor_generated_fwd_bwd"", ""schedule_status"": ""descriptor_codegen_production_untrusted"", ""single_kernel_fused"": false, ""status"": ""off""}, ""path_counts"": {""path_b"": 160}}","{""fp8_path_c_route_status"": ""not_requested"", ""kernel_surface_available"": true, ""path"": ""path_b"", ""path_c_fusion"": {""default_allowed"": false, ""implementation_kind"": ""production"", ""missing_real_abi_inputs"": [], ""mode"": ""off"", ""production_fragments_complete"": true, ""production_schedule_id"": ""path_c_descriptor_chain_c44eddb18abd"", ""real_abi_contract_complete"": true, ""schedule_blockers"": [""selected_model_schedule_not_default"", ""production_schedule_not_compile_verified"", ""production_1b_matrix_profile_missing""], ""schedule_contract_status"": ""untrusted_production_schedule"", ""schedule_name"": ""local_gb10_quarter_path_c_10_12:descriptor_generated_fwd_bwd"", ""schedule_status"": ""descriptor_codegen_production_untrusted"", ""single_kernel_fused"": false, ""status"": ""off""}, ""path_c_requested"": false, ""proof_source"": ""per-kernel runtime dispatch log plus Path C fusion planner metadata; fused schedule native compile is a separate compile receipt"", ""runtime_uses_fused_train_block"": false}",ok,f222b75,7f0e39f6,d168ca5ca,0.32.0.dev20260514+d168ca5ca,/Volumes/external/sources/nanochat/.venv/bin/python scripts/m04_train_step.py --model-profile local_gb10_quarter --data-path data/parquet_samples/gb10/clang_semantic_4k_v10/val_00000.parquet --data-format parquet --token-key token_ids --steps 20 --batch-size 1 --seq-len 2048 --dtype bfloat16 --optimizer adam8bit --optimizer-quant-scheme dynamic_int8_v1 --lr 1e-4 --grad-checkpoint --output /Users/dave/sources/cppmega.mlx/reports/raw/cppmega_1b_path_matrix_20260520_full_path_c_bwd_cells/bf16_adam8bit_path_b.json --json,/Users/dave/sources/cppmega.mlx/reports/raw/cppmega_1b_path_matrix_20260520_full_path_c_bwd_cells/bf16_adam8bit_path_b.json,0,101.58863512502285
bf16_adam8bit_path_c_cold,bf16,adam8bit,path_c_cold,ok,adam8bit,adam8bit,Adam8bit,cppmega_mlx.training.optimizers_quantized.Adam8bit,cppmega_mlx.training.optimizers_quantized.make_adam8bit,20,22.33793625002727,2.2970182499848306,850.9619616917505,2.2976416470391037,22.33793625002727,23.55523758381605,6.897862523794174,0.0,False,"{""kernel_counts"": {""path_c_tilelang_dsl"": 120, ""path_c_tilelang_dsl_packed_post"": 40}, ""op_kernel"": {""m2rnn"": ""path_c_tilelang_dsl_packed_post"", ""mamba3_mimo"": ""path_c_tilelang_dsl""}, ""path_c_fusion"": {""default_allowed"": false, ""implementation_kind"": ""production"", ""missing_real_abi_inputs"": [], ""mode"": ""off"", ""production_fragments_complete"": true, ""production_schedule_id"": ""path_c_descriptor_chain_c44eddb18abd"", ""real_abi_contract_complete"": true, ""schedule_blockers"": [""selected_model_schedule_not_default"", ""production_schedule_not_compile_verified"", ""production_1b_matrix_profile_missing""], ""schedule_contract_status"": ""untrusted_production_schedule"", ""schedule_name"": ""local_gb10_quarter_path_c_10_12:descriptor_generated_fwd_bwd"", ""schedule_status"": ""descriptor_codegen_production_untrusted"", ""single_kernel_fused"": false, ""status"": ""off""}, ""path_counts"": {""path_c"": 160}}","{""fp8_path_c_route_status"": ""not_requested"", ""kernel_surface_available"": true, ""path"": ""path_c_cold"", ""path_c_fusion"": {""default_allowed"": false, ""implementation_kind"": ""production"", ""missing_real_abi_inputs"": [], ""mode"": ""off"", ""production_fragments_complete"": true, ""production_schedule_id"": ""path_c_descriptor_chain_c44eddb18abd"", ""real_abi_contract_complete"": true, ""schedule_blockers"": [""selected_model_schedule_not_default"", ""production_schedule_not_compile_verified"", ""production_1b_matrix_profile_missing""], ""schedule_contract_status"": ""untrusted_production_schedule"", ""schedule_name"": ""local_gb10_quarter_path_c_10_12:descriptor_generated_fwd_bwd"", ""schedule_status"": ""descriptor_codegen_production_untrusted"", ""single_kernel_fused"": false, ""status"": ""off""}, ""path_c_requested"": true, ""proof_source"": ""per-kernel runtime dispatch log plus Path C fusion planner metadata; fused schedule native compile is a separate compile receipt"", ""runtime_uses_fused_train_block"": false}",ok,f222b75,7f0e39f6,d168ca5ca,0.32.0.dev20260514+d168ca5ca,/Volumes/external/sources/nanochat/.venv/bin/python scripts/m04_train_step.py --model-profile local_gb10_quarter --data-path data/parquet_samples/gb10/clang_semantic_4k_v10/val_00000.parquet --data-format parquet --token-key token_ids --steps 20 --batch-size 1 --seq-len 2048 --dtype bfloat16 --optimizer adam8bit --optimizer-quant-scheme dynamic_int8_v1 --lr 1e-4 --grad-checkpoint --output /Users/dave/sources/cppmega.mlx/reports/raw/cppmega_1b_path_matrix_20260520_full_path_c_bwd_cells/bf16_adam8bit_path_c_cold.json --json,/Users/dave/sources/cppmega.mlx/reports/raw/cppmega_1b_path_matrix_20260520_full_path_c_bwd_cells/bf16_adam8bit_path_c_cold.json,0,121.81428016698919
bf16_adam8bit_path_c_warm,bf16,adam8bit,path_c_warm,ok,adam8bit,adam8bit,Adam8bit,cppmega_mlx.training.optimizers_quantized.Adam8bit,cppmega_mlx.training.optimizers_quantized.make_adam8bit,20,11.258742709003855,2.338465874956455,838.9460649181437,2.3435990020455058,11.258742709003855,23.55523758381605,6.897862523794174,0.0,True,"{""kernel_counts"": {""path_c_tilelang_dsl"": 120, ""path_c_tilelang_dsl_packed_post"": 40}, ""op_kernel"": {""m2rnn"": ""path_c_tilelang_dsl_packed_post"", ""mamba3_mimo"": ""path_c_tilelang_dsl""}, ""path_c_fusion"": {""default_allowed"": false, ""implementation_kind"": ""production"", ""missing_real_abi_inputs"": [], ""mode"": ""off"", ""production_fragments_complete"": true, ""production_schedule_id"": ""path_c_descriptor_chain_c44eddb18abd"", ""real_abi_contract_complete"": true, ""schedule_blockers"": [""selected_model_schedule_not_default"", ""production_schedule_not_compile_verified"", ""production_1b_matrix_profile_missing""], ""schedule_contract_status"": ""untrusted_production_schedule"", ""schedule_name"": ""local_gb10_quarter_path_c_10_12:descriptor_generated_fwd_bwd"", ""schedule_status"": ""descriptor_codegen_production_untrusted"", ""single_kernel_fused"": false, ""status"": ""off""}, ""path_counts"": {""path_c"": 160}}","{""fp8_path_c_route_status"": ""not_requested"", ""kernel_surface_available"": true, ""path"": ""path_c_warm"", ""path_c_fusion"": {""default_allowed"": false, ""implementation_kind"": ""production"", ""missing_real_abi_inputs"": [], ""mode"": ""off"", ""production_fragments_complete"": true, ""production_schedule_id"": ""path_c_descriptor_chain_c44eddb18abd"", ""real_abi_contract_complete"": true, ""schedule_blockers"": [""selected_model_schedule_not_default"", ""production_schedule_not_compile_verified"", ""production_1b_matrix_profile_missing""], ""schedule_contract_status"": ""untrusted_production_schedule"", ""schedule_name"": ""local_gb10_quarter_path_c_10_12:descriptor_generated_fwd_bwd"", ""schedule_status"": ""descriptor_codegen_production_untrusted"", ""single_kernel_fused"": false, ""status"": ""off""}, ""path_c_requested"": true, ""proof_source"": ""per-kernel runtime dispatch log plus Path C fusion planner metadata; fused schedule native compile is a separate compile receipt"", ""runtime_uses_fused_train_block"": false}",ok,f222b75,7f0e39f6,d168ca5ca,0.32.0.dev20260514+d168ca5ca,/Volumes/external/sources/nanochat/.venv/bin/python scripts/m04_train_step.py --model-profile local_gb10_quarter --data-path data/parquet_samples/gb10/clang_semantic_4k_v10/val_00000.parquet --data-format parquet --token-key token_ids --steps 20 --batch-size 1 --seq-len 2048 --dtype bfloat16 --optimizer adam8bit --optimizer-quant-scheme dynamic_int8_v1 --lr 1e-4 --grad-checkpoint --output /Users/dave/sources/cppmega.mlx/reports/raw/cppmega_1b_path_matrix_20260520_full_path_c_bwd_cells/bf16_adam8bit_path_c_warm.json --json,/Users/dave/sources/cppmega.mlx/reports/raw/cppmega_1b_path_matrix_20260520_full_path_c_bwd_cells/bf16_adam8bit_path_c_warm.json,0,111.74301899998682
bf16_lion_path_b,bf16,lion,path_b,ok,lion,lion,Lion,cppmega_mlx.training.optimizers.LionFP32Moments,cppmega_mlx.training.optimizers.make_lion,20,3.847174625028856,2.509594917006325,722.5220562613459,2.9461568684782833,3.847174625028856,33.51373475044966,10.25442279689014,41.90622697211802,,"{""kernel_counts"": {""metal_kernel_fwd_v1"": 160}, ""op_kernel"": {""m2rnn"": ""metal_kernel_fwd_v1"", ""mamba3_mimo"": ""metal_kernel_fwd_v1""}, ""path_c_fusion"": {""default_allowed"": false, ""implementation_kind"": ""production"", ""missing_real_abi_inputs"": [], ""mode"": ""off"", ""production_fragments_complete"": true, ""production_schedule_id"": ""path_c_descriptor_chain_c44eddb18abd"", ""real_abi_contract_complete"": true, ""schedule_blockers"": [""selected_model_schedule_not_default"", ""production_schedule_not_compile_verified"", ""production_1b_matrix_profile_missing""], ""schedule_contract_status"": ""untrusted_production_schedule"", ""schedule_name"": ""local_gb10_quarter_path_c_10_12:descriptor_generated_fwd_bwd"", ""schedule_status"": ""descriptor_codegen_production_untrusted"", ""single_kernel_fused"": false, ""status"": ""off""}, ""path_counts"": {""path_b"": 160}}","{""fp8_path_c_route_status"": ""not_requested"", ""kernel_surface_available"": true, ""path"": ""path_b"", ""path_c_fusion"": {""default_allowed"": false, ""implementation_kind"": ""production"", ""missing_real_abi_inputs"": [], ""mode"": ""off"", ""production_fragments_complete"": true, ""production_schedule_id"": ""path_c_descriptor_chain_c44eddb18abd"", ""real_abi_contract_complete"": true, ""schedule_blockers"": [""selected_model_schedule_not_default"", ""production_schedule_not_compile_verified"", ""production_1b_matrix_profile_missing""], ""schedule_contract_status"": ""untrusted_production_schedule"", ""schedule_name"": ""local_gb10_quarter_path_c_10_12:descriptor_generated_fwd_bwd"", ""schedule_status"": ""descriptor_codegen_production_untrusted"", ""single_kernel_fused"": false, ""status"": ""off""}, ""path_c_requested"": false, ""proof_source"": ""per-kernel runtime dispatch log plus Path C fusion planner metadata; fused schedule native compile is a separate compile receipt"", ""runtime_uses_fused_train_block"": false}",ok,f222b75,7f0e39f6,d168ca5ca,0.32.0.dev20260514+d168ca5ca,/Volumes/external/sources/nanochat/.venv/bin/python scripts/m04_train_step.py --model-profile local_gb10_quarter --data-path data/parquet_samples/gb10/clang_semantic_4k_v10/val_00000.parquet --data-format parquet --token-key token_ids --steps 20 --batch-size 1 --seq-len 2048 --dtype bfloat16 --optimizer lion --optimizer-quant-scheme dynamic_int8_v1 --lr 1e-4 --grad-checkpoint --output /Users/dave/sources/cppmega.mlx/reports/raw/cppmega_1b_path_matrix_20260520_full_path_c_bwd_cells/bf16_lion_path_b.json --json,/Users/dave/sources/cppmega.mlx/reports/raw/cppmega_1b_path_matrix_20260520_full_path_c_bwd_cells/bf16_lion_path_b.json,0,121.2862515830202
bf16_lion_path_c_cold,bf16,lion,path_c_cold,ok,lion,lion,Lion,cppmega_mlx.training.optimizers.LionFP32Moments,cppmega_mlx.training.optimizers.make_lion,20,23.67161874996964,3.0278811249881983,646.3170366826922,3.029258787316442,23.67161874996964,26.911674186587334,10.254299126565456,0.0,False,"{""kernel_counts"": {""path_c_tilelang_dsl"": 120, ""path_c_tilelang_dsl_packed_post"": 40}, ""op_kernel"": {""m2rnn"": ""path_c_tilelang_dsl_packed_post"", ""mamba3_mimo"": ""path_c_tilelang_dsl""}, ""path_c_fusion"": {""default_allowed"": false, ""implementation_kind"": ""production"", ""missing_real_abi_inputs"": [], ""mode"": ""off"", ""production_fragments_complete"": true, ""production_schedule_id"": ""path_c_descriptor_chain_c44eddb18abd"", ""real_abi_contract_complete"": true, ""schedule_blockers"": [""selected_model_schedule_not_default"", ""production_schedule_not_compile_verified"", ""production_1b_matrix_profile_missing""], ""schedule_contract_status"": ""untrusted_production_schedule"", ""schedule_name"": ""local_gb10_quarter_path_c_10_12:descriptor_generated_fwd_bwd"", ""schedule_status"": ""descriptor_codegen_production_untrusted"", ""single_kernel_fused"": false, ""status"": ""off""}, ""path_counts"": {""path_c"": 160}}","{""fp8_path_c_route_status"": ""not_requested"", ""kernel_surface_available"": true, ""path"": ""path_c_cold"", ""path_c_fusion"": {""default_allowed"": false, ""implementation_kind"": ""production"", ""missing_real_abi_inputs"": [], ""mode"": ""off"", ""production_fragments_complete"": true, ""production_schedule_id"": ""path_c_descriptor_chain_c44eddb18abd"", ""real_abi_contract_complete"": true, ""schedule_blockers"": [""selected_model_schedule_not_default"", ""production_schedule_not_compile_verified"", ""production_1b_matrix_profile_missing""], ""schedule_contract_status"": ""untrusted_production_schedule"", ""schedule_name"": ""local_gb10_quarter_path_c_10_12:descriptor_generated_fwd_bwd"", ""schedule_status"": ""descriptor_codegen_production_untrusted"", ""single_kernel_fused"": false, ""status"": ""off""}, ""path_c_requested"": true, ""proof_source"": ""per-kernel runtime dispatch log plus Path C fusion planner metadata; fused schedule native compile is a separate compile receipt"", ""runtime_uses_fused_train_block"": false}",ok,f222b75,7f0e39f6,d168ca5ca,0.32.0.dev20260514+d168ca5ca,/Volumes/external/sources/nanochat/.venv/bin/python scripts/m04_train_step.py --model-profile local_gb10_quarter --data-path data/parquet_samples/gb10/clang_semantic_4k_v10/val_00000.parquet --data-format parquet --token-key token_ids --steps 20 --batch-size 1 --seq-len 2048 --dtype bfloat16 --optimizer lion --optimizer-quant-scheme dynamic_int8_v1 --lr 1e-4 --grad-checkpoint --output /Users/dave/sources/cppmega.mlx/reports/raw/cppmega_1b_path_matrix_20260520_full_path_c_bwd_cells/bf16_lion_path_c_cold.json --json,/Users/dave/sources/cppmega.mlx/reports/raw/cppmega_1b_path_matrix_20260520_full_path_c_bwd_cells/bf16_lion_path_c_cold.json,0,138.79143333400134
bf16_lion_path_c_warm,bf16,lion,path_c_warm,ok,lion,lion,Lion,cppmega_mlx.training.optimizers.LionFP32Moments,cppmega_mlx.training.optimizers.make_lion,20,11.5871716249967,3.0894961250014603,638.7212864755709,3.08738755257984,11.5871716249967,26.911674186587334,10.254299126565456,0.0,True,"{""kernel_counts"": {""path_c_tilelang_dsl"": 120, ""path_c_tilelang_dsl_packed_post"": 40}, ""op_kernel"": {""m2rnn"": ""path_c_tilelang_dsl_packed_post"", ""mamba3_mimo"": ""path_c_tilelang_dsl""}, ""path_c_fusion"": {""default_allowed"": false, ""implementation_kind"": ""production"", ""missing_real_abi_inputs"": [], ""mode"": ""off"", ""production_fragments_complete"": true, ""production_schedule_id"": ""path_c_descriptor_chain_c44eddb18abd"", ""real_abi_contract_complete"": true, ""schedule_blockers"": [""selected_model_schedule_not_default"", ""production_schedule_not_compile_verified"", ""production_1b_matrix_profile_missing""], ""schedule_contract_status"": ""untrusted_production_schedule"", ""schedule_name"": ""local_gb10_quarter_path_c_10_12:descriptor_generated_fwd_bwd"", ""schedule_status"": ""descriptor_codegen_production_untrusted"", ""single_kernel_fused"": false, ""status"": ""off""}, ""path_counts"": {""path_c"": 160}}","{""fp8_path_c_route_status"": ""not_requested"", ""kernel_surface_available"": true, ""path"": ""path_c_warm"", ""path_c_fusion"": {""default_allowed"": false, ""implementation_kind"": ""production"", ""missing_real_abi_inputs"": [], ""mode"": ""off"", ""production_fragments_complete"": true, ""production_schedule_id"": ""path_c_descriptor_chain_c44eddb18abd"", ""real_abi_contract_complete"": true, ""schedule_blockers"": [""selected_model_schedule_not_default"", ""production_schedule_not_compile_verified"", ""production_1b_matrix_profile_missing""], ""schedule_contract_status"": ""untrusted_production_schedule"", ""schedule_name"": ""local_gb10_quarter_path_c_10_12:descriptor_generated_fwd_bwd"", ""schedule_status"": ""descriptor_codegen_production_untrusted"", ""single_kernel_fused"": false, ""status"": ""off""}, ""path_c_requested"": true, ""proof_source"": ""per-kernel runtime dispatch log plus Path C fusion planner metadata; fused schedule native compile is a separate compile receipt"", ""runtime_uses_fused_train_block"": false}",ok,f222b75,7f0e39f6,d168ca5ca,0.32.0.dev20260514+d168ca5ca,/Volumes/external/sources/nanochat/.venv/bin/python scripts/m04_train_step.py --model-profile local_gb10_quarter --data-path data/parquet_samples/gb10/clang_semantic_4k_v10/val_00000.parquet --data-format parquet --token-key token_ids --steps 20 --batch-size 1 --seq-len 2048 --dtype bfloat16 --optimizer lion --optimizer-quant-scheme dynamic_int8_v1 --lr 1e-4 --grad-checkpoint --output /Users/dave/sources/cppmega.mlx/reports/raw/cppmega_1b_path_matrix_20260520_full_path_c_bwd_cells/bf16_lion_path_c_warm.json --json,/Users/dave/sources/cppmega.mlx/reports/raw/cppmega_1b_path_matrix_20260520_full_path_c_bwd_cells/bf16_lion_path_c_warm.json,0,125.66117320902413
